time,type,level
2026-01-16 17:15:00,Bearish BOS,4569.58
2026-01-14 21:30:00,Bullish BOS,4639.7
2026-01-14 16:30:00,Bearish BOS,4626.08
2026-01-19 01:00:00,Bullish BOS,4641.92
2026-01-14 16:30:00,Bearish BOS,4624.11
2026-01-15 05:00:00,Bearish BOS,4599.4
2026-01-19 01:00:00,Bullish BOS,4642.91
2026-01-16 17:15:00,Bearish BOS,4583.6
2026-01-16 17:15:00,Bearish BOS,4581.14
2026-01-19 01:00:00,Bullish BOS,4622.94
2026-01-16 17:15:00,Bearish BOS,4582.19
2026-01-19 01:00:00,Bullish BOS,4624.82
2026-01-16 02:45:00,Bearish BOS,4600.69
2026-01-16 15:15:00,Bearish BOS,4593.86
2026-01-16 15:15:00,Bearish BOS,4591.34
2026-01-16 17:00:00,Bullish BOS,4616.0
2026-01-16 15:00:00,Bearish BOS,4598.58
2026-01-19 01:00:00,Bullish BOS,4616.11
2026-01-16 17:15:00,Bearish BOS,4582.4
2026-01-19 01:00:00,Bullish BOS,4620.33
2026-02-02 08:00:00,Bearish BOS,4536.85
2026-02-02 07:30:00,Bearish BOS,4580.85
2026-01-20 06:45:00,Bullish BOS,4690.69
2026-02-02 03:00:00,Bearish BOS,4653.23
2026-01-20 05:45:00,Bullish BOS,4679.08
2026-01-19 12:30:00,Bearish BOS,4661.81
2026-01-20 02:15:00,Bearish BOS,4659.68
2026-01-19 17:45:00,Bullish BOS,4673.81
2026-01-19 19:30:00,Bullish BOS,4676.09
2026-01-20 06:00:00,Bullish BOS,4680.36
2026-02-02 03:00:00,Bearish BOS,4659.5
2026-01-20 16:00:00,Bullish BOS,4737.36
2026-02-02 03:00:00,Bearish BOS,4715.25
2026-01-20 18:45:00,Bullish BOS,4751.14
2026-01-21 01:30:00,Bullish BOS,4766.23
2026-01-30 20:15:00,Bearish BOS,4747.47
2026-01-22 19:15:00,Bullish BOS,4888.43
2026-01-21 15:30:00,Bullish BOS,4876.86
2026-01-22 19:15:00,Bullish BOS,4880.95
2026-01-21 21:30:00,Bearish BOS,4802.53
2026-01-30 20:15:00,Bearish BOS,4755.93
2026-01-22 16:30:00,Bullish BOS,4839.0
2026-01-22 15:30:00,Bearish BOS,4813.97
2026-01-30 20:00:00,Bearish BOS,4810.7
2026-01-22 22:00:00,Bullish BOS,4924.39
2026-01-22 23:30:00,Bullish BOS,4928.5
2026-01-23 18:00:00,Bullish BOS,4967.36
2026-01-23 18:00:00,Bullish BOS,4967.3
2026-01-30 19:30:00,Bearish BOS,4899.74
2026-01-23 17:00:00,Bullish BOS,4947.88
2026-01-26 01:00:00,Bullish BOS,4988.3
2026-01-26 01:00:00,Bullish BOS,4989.78
2026-01-26 09:15:00,Bullish BOS,5093.05
2026-01-27 22:00:00,Bullish BOS,5111.03
2026-01-26 15:15:00,Bearish BOS,5075.46
2026-01-26 18:00:00,Bullish BOS,5097.01
2026-01-26 21:15:00,Bearish BOS,5054.59
2026-01-27 22:00:00,Bullish BOS,5104.97
2026-01-27 22:00:00,Bullish BOS,5105.05
2026-01-26 23:30:00,Bearish BOS,5008.51
2026-01-30 11:30:00,Bearish BOS,4989.86
2026-01-27 04:30:00,Bullish BOS,5075.99
2026-01-27 07:45:00,Bullish BOS,5079.79
2026-01-27 16:45:00,Bearish BOS,5057.34
2026-01-27 22:00:00,Bullish BOS,5100.74
2026-01-27 16:00:00,Bearish BOS,5066.97
2026-01-27 18:00:00,Bullish BOS,5092.92
2026-01-30 11:00:00,Bearish BOS,5046.65
2026-01-27 22:00:00,Bullish BOS,5103.17
2026-01-28 03:00:00,Bullish BOS,5190.46
2026-01-28 21:45:00,Bullish BOS,5311.56
2026-01-29 17:15:00,Bearish BOS,5238.72
2026-01-28 18:45:00,Bullish BOS,5289.53
2026-01-28 18:45:00,Bullish BOS,5298.29
2026-01-29 17:15:00,Bearish BOS,5235.23
2026-01-28 22:00:00,Bullish BOS,5326.02
2026-01-29 08:00:00,Bullish BOS,5564.55
2026-01-29 17:00:00,Bearish BOS,5474.48
2026-01-29 17:00:00,Bearish BOS,5470.82
2026-01-29 16:15:00,Bullish BOS,5542.99
2026-01-30 10:30:00,Bearish BOS,5098.23
2026-01-30 10:30:00,Bearish BOS,5112.34
2026-01-30 19:00:00,Bearish BOS,4941.99
2026-01-30 19:00:00,Bearish BOS,4980.6
2026-02-02 03:00:00,Bearish BOS,4682.18
2026-02-02 03:00:00,Bearish BOS,4698.82
2026-02-02 07:30:00,Bearish BOS,4584.54
2026-03-23 02:30:00,Bearish BOS,4402.14
2026-02-02 13:00:00,Bullish BOS,4734.09
2026-02-03 02:15:00,Bullish BOS,4812.64
2026-03-19 14:30:00,Bearish BOS,4596.2
2026-02-03 08:15:00,Bullish BOS,4856.59
2026-02-03 18:15:00,Bullish BOS,4949.84
2026-02-05 04:45:00,Bearish BOS,4883.8
2026-02-03 15:30:00,Bullish BOS,4936.29
2026-02-03 18:15:00,Bullish BOS,4950.99
2026-02-04 02:45:00,Bullish BOS,4993.77
2026-02-05 04:45:00,Bearish BOS,4880.86
2026-02-04 02:00:00,Bullish BOS,4972.25
2026-02-04 05:45:00,Bullish BOS,5065.5
2026-02-11 12:30:00,Bullish BOS,5090.46
2026-02-11 12:30:00,Bullish BOS,5091.94
2026-02-04 16:30:00,Bearish BOS,5013.69
2026-02-09 18:00:00,Bullish BOS,5063.53
2026-02-05 04:45:00,Bearish BOS,4854.54
2026-02-09 01:15:00,Bullish BOS,5023.8
2026-02-05 23:30:00,Bearish BOS,4788.86
2026-02-06 16:45:00,Bullish BOS,4943.62
2026-02-05 23:30:00,Bearish BOS,4802.07
2026-02-05 18:30:00,Bullish BOS,4869.99
2026-02-05 23:30:00,Bearish BOS,4800.53
2026-02-06 15:00:00,Bullish BOS,4906.91
2026-03-19 13:45:00,Bearish BOS,4655.27
2026-02-06 15:00:00,Bullish BOS,4903.22
2026-02-06 15:00:00,Bullish BOS,4903.49
2026-02-06 16:45:00,Bullish BOS,4938.44
2026-02-06 20:00:00,Bullish BOS,4964.92
2026-02-09 01:00:00,Bullish BOS,4971.48
2026-02-09 17:30:00,Bullish BOS,5047.39
2026-02-09 17:30:00,Bullish BOS,5045.72
2026-02-09 12:15:00,Bearish BOS,4997.68
2026-02-12 18:00:00,Bearish BOS,4982.31
2026-02-11 12:30:00,Bullish BOS,5080.82
2026-02-11 12:30:00,Bullish BOS,5086.61
2026-02-12 18:00:00,Bearish BOS,4987.68
2026-02-10 16:15:00,Bullish BOS,5056.35
2026-02-10 16:15:00,Bullish BOS,5063.31
2026-02-10 17:30:00,Bearish BOS,5019.68
2026-02-11 12:30:00,Bullish BOS,5078.72
2026-02-12 18:00:00,Bearish BOS,4999.02
2026-02-11 01:15:00,Bullish BOS,5045.51
2026-02-11 04:45:00,Bullish BOS,5054.68
2026-02-11 07:30:00,Bullish BOS,5060.86
2026-02-11 12:15:00,Bullish BOS,5069.39
2026-02-23 01:00:00,Bullish BOS,5119.13
2026-02-12 18:00:00,Bearish BOS,5018.88
2026-02-20 23:45:00,Bullish BOS,5100.09
2026-02-12 16:45:00,Bearish BOS,5045.07
2026-02-20 21:45:00,Bullish BOS,5078.29
2026-02-12 16:45:00,Bearish BOS,5047.22
2026-02-20 22:15:00,Bullish BOS,5080.81
2026-02-12 16:45:00,Bearish BOS,5048.7
2026-02-20 22:15:00,Bullish BOS,5083.82
2026-02-12 18:00:00,Bearish BOS,5039.42
2026-02-17 15:45:00,Bearish BOS,4878.71
2026-02-17 07:30:00,Bearish BOS,4886.65
2026-02-13 16:00:00,Bullish BOS,4991.43
2026-02-13 16:00:00,Bullish BOS,4997.27
2026-02-13 13:30:00,Bearish BOS,4944.91
2026-02-17 07:00:00,Bearish BOS,4933.76
2026-02-13 21:00:00,Bullish BOS,5034.03
2026-02-20 16:30:00,Bullish BOS,5046.13
2026-02-16 04:45:00,Bearish BOS,5000.21
2026-02-17 02:45:00,Bearish BOS,4965.56
2026-02-19 08:45:00,Bullish BOS,5017.28
2026-02-16 16:15:00,Bearish BOS,4992.95
2026-02-17 02:45:00,Bearish BOS,4968.92
2026-02-18 17:00:00,Bullish BOS,5001.03
2026-02-17 07:15:00,Bearish BOS,4922.95
2026-02-17 17:00:00,Bearish BOS,4859.08
2026-02-17 14:15:00,Bullish BOS,4939.46
2026-02-17 15:45:00,Bearish BOS,4907.7
2026-02-18 15:00:00,Bullish BOS,4944.52
2026-03-18 22:00:00,Bearish BOS,4841.48
2026-02-18 05:00:00,Bullish BOS,4910.44
2026-03-18 20:45:00,Bearish BOS,4853.99
2026-02-18 14:45:00,Bullish BOS,4940.31
2026-02-18 14:45:00,Bullish BOS,4942.32
2026-02-18 12:30:00,Bearish BOS,4912.94
2026-03-18 14:15:00,Bearish BOS,4906.4
2026-02-19 08:30:00,Bullish BOS,5009.02
2026-02-19 08:45:00,Bullish BOS,5011.1
2026-02-19 02:00:00,Bearish BOS,4972.97
2026-03-18 13:15:00,Bearish BOS,4956.26
2026-02-19 07:00:00,Bullish BOS,4988.89
2026-02-20 08:15:00,Bullish BOS,5021.84
2026-02-20 08:15:00,Bullish BOS,5022.11
2026-02-19 16:00:00,Bearish BOS,4978.02
2026-03-18 12:45:00,Bearish BOS,4971.82
2026-02-19 16:45:00,Bullish BOS,4998.51
2026-03-18 13:15:00,Bearish BOS,4963.77
2026-02-20 08:30:00,Bullish BOS,5022.24
2026-02-20 03:00:00,Bullish BOS,5007.95
2026-03-16 01:30:00,Bearish BOS,4985.55
2026-02-20 08:00:00,Bullish BOS,5014.96
2026-03-16 11:30:00,Bearish BOS,4981.58
2026-02-20 11:00:00,Bullish BOS,5030.09
2026-02-20 15:45:00,Bullish BOS,5042.68
2026-03-16 01:15:00,Bearish BOS,5006.95
2026-02-20 18:45:00,Bullish BOS,5064.24
2026-03-16 01:30:00,Bearish BOS,4989.4
2026-02-20 21:45:00,Bullish BOS,5076.42
2026-02-23 04:30:00,Bullish BOS,5171.88
2026-02-23 16:30:00,Bullish BOS,5176.81
2026-02-24 15:45:00,Bearish BOS,5122.33
2026-02-23 14:30:00,Bullish BOS,5163.65
2026-02-23 16:30:00,Bullish BOS,5165.52
2026-02-24 15:45:00,Bearish BOS,5141.43
2026-02-23 22:00:00,Bullish BOS,5219.09
2026-02-24 01:00:00,Bullish BOS,5237.96
2026-02-27 18:00:00,Bullish BOS,5249.76
2026-02-24 15:45:00,Bearish BOS,5145.25
2026-02-24 14:45:00,Bearish BOS,5156.42
2026-02-24 14:15:00,Bearish BOS,5163.25
2026-03-03 16:30:00,Bearish BOS,5094.14
2026-02-24 22:30:00,Bullish BOS,5170.21
2026-02-25 03:00:00,Bullish BOS,5173.3
2026-03-03 16:30:00,Bearish BOS,5120.04
2026-02-25 07:15:00,Bullish BOS,5193.97
2026-02-25 18:45:00,Bullish BOS,5210.76
2026-02-25 12:15:00,Bearish BOS,5176.61
2026-02-25 22:45:00,Bearish BOS,5155.27
2026-02-25 18:15:00,Bullish BOS,5202.43
2026-02-27 15:15:00,Bullish BOS,5217.8
2026-02-26 17:15:00,Bearish BOS,5146.34
2026-02-26 07:15:00,Bullish BOS,5198.32
2026-02-26 10:30:00,Bearish BOS,5174.25
2026-02-26 07:15:00,Bullish BOS,5199.27
2026-02-27 15:00:00,Bullish BOS,5205.65
2026-02-26 13:45:00,Bearish BOS,5167.74
2026-02-26 17:15:00,Bearish BOS,5157.78
2026-03-03 13:15:00,Bearish BOS,5130.65
2026-02-27 03:45:00,Bullish BOS,5192.83
2026-02-27 15:00:00,Bullish BOS,5199.85
2026-02-27 15:00:00,Bullish BOS,5200.37
2026-02-27 12:15:00,Bearish BOS,5174.34
2026-03-03 13:15:00,Bearish BOS,5168.7
2026-02-27 15:00:00,Bullish BOS,5190.84
2026-02-27 22:30:00,Bullish BOS,5257.98
2026-03-02 09:00:00,Bullish BOS,5393.5
2026-03-02 16:00:00,Bearish BOS,5375.51
2026-03-03 11:15:00,Bearish BOS,5260.77
2026-03-03 02:00:00,Bullish BOS,5346.37
2026-03-03 11:15:00,Bearish BOS,5278.99
2026-03-03 16:30:00,Bearish BOS,5075.28
2026-03-16 01:15:00,Bearish BOS,4995.97
2026-03-04 03:00:00,Bullish BOS,5149.04
2026-03-05 17:30:00,Bearish BOS,5082.96
2026-03-04 12:00:00,Bullish BOS,5191.09
2026-03-05 15:15:00,Bearish BOS,5122.39
2026-03-04 11:30:00,Bullish BOS,5175.98
2026-03-10 15:15:00,Bullish BOS,5206.14
2026-03-05 16:30:00,Bearish BOS,5108.83
2026-03-10 15:00:00,Bullish BOS,5195.01
2026-03-05 15:45:00,Bearish BOS,5120.65
2026-03-10 03:45:00,Bullish BOS,5180.61
2026-03-09 02:00:00,Bearish BOS,5060.45
2026-03-09 02:00:00,Bearish BOS,5054.36
2026-03-09 02:00:00,Bearish BOS,5050.88
2026-03-06 01:30:00,Bullish BOS,5094.8
2026-03-06 03:30:00,Bullish BOS,5102.01
2026-03-09 02:00:00,Bearish BOS,5066.5
2026-03-06 17:00:00,Bullish BOS,5143.94
2026-03-06 15:00:00,Bearish BOS,5075.72
2026-03-09 02:00:00,Bearish BOS,5062.82
2026-03-06 23:45:00,Bullish BOS,5171.78
2026-03-10 03:45:00,Bullish BOS,5174.64
2026-03-10 03:45:00,Bullish BOS,5176.07
2026-03-13 22:15:00,Bearish BOS,5014.71
2026-03-09 21:45:00,Bullish BOS,5140.61
2026-03-09 13:15:00,Bearish BOS,5087.1
2026-03-09 21:15:00,Bullish BOS,5132.61
2026-03-09 15:30:00,Bearish BOS,5079.84
2026-03-13 16:45:00,Bearish BOS,5061.04
2026-03-09 20:30:00,Bullish BOS,5116.12
2026-03-10 03:15:00,Bullish BOS,5148.16
2026-03-10 03:15:00,Bullish BOS,5156.09
2026-03-12 18:45:00,Bearish BOS,5124.65
2026-03-10 10:30:00,Bullish BOS,5187.08
2026-03-10 15:00:00,Bullish BOS,5195.15
2026-03-12 00:45:00,Bearish BOS,5156.55
2026-03-10 17:30:00,Bullish BOS,5228.68
2026-03-12 00:30:00,Bearish BOS,5160.75
2026-03-11 10:15:00,Bearish BOS,5190.63
2026-03-11 14:45:00,Bearish BOS,5175.44
2026-03-12 00:45:00,Bearish BOS,5149.28
2026-03-12 00:45:00,Bearish BOS,5154.94
2026-03-12 11:30:00,Bullish BOS,5183.58
2026-03-12 17:00:00,Bearish BOS,5125.61
2026-03-12 15:30:00,Bearish BOS,5163.85
2026-03-12 19:45:00,Bearish BOS,5109.91
2026-03-13 16:45:00,Bearish BOS,5055.0
2026-03-13 21:45:00,Bearish BOS,5019.04
2026-03-16 01:00:00,Bearish BOS,5009.66
2026-03-16 01:15:00,Bearish BOS,5000.88
2026-03-18 13:15:00,Bearish BOS,4967.62
2026-03-16 15:30:00,Bullish BOS,5031.05
2026-03-16 08:00:00,Bullish BOS,5026.29
2026-03-17 06:30:00,Bullish BOS,5036.17
2026-03-18 12:45:00,Bearish BOS,4970.11
2026-03-17 06:30:00,Bullish BOS,5038.06
2026-03-18 12:45:00,Bearish BOS,4974.03
2026-03-17 03:45:00,Bullish BOS,5021.61
2026-03-17 17:30:00,Bearish BOS,4994.71
2026-03-17 17:30:00,Bearish BOS,4992.0
2026-03-18 12:45:00,Bearish BOS,4973.51
2026-03-18 02:00:00,Bullish BOS,5009.07
2026-03-18 00:30:00,Bearish BOS,4996.42
2026-03-18 04:45:00,Bearish BOS,4993.32
2026-03-18 12:30:00,Bearish BOS,4981.79
2026-03-18 12:45:00,Bearish BOS,4977.17
2026-03-18 22:00:00,Bearish BOS,4834.17
2026-03-19 08:30:00,Bearish BOS,4805.23
2026-03-19 12:15:00,Bearish BOS,4686.85
2026-03-20 20:45:00,Bearish BOS,4502.57
2026-03-20 03:30:00,Bullish BOS,4677.23
2026-04-01 14:00:00,Bullish BOS,4735.84
2026-03-20 15:45:00,Bearish BOS,4637.22
2026-03-20 20:30:00,Bearish BOS,4540.53
2026-03-23 02:00:00,Bearish BOS,4449.59
2026-03-23 07:45:00,Bearish BOS,4319.97
2026-06-10 22:00:00,Bearish BOS,4098.53
2026-03-23 14:45:00,Bullish BOS,4462.75
2026-03-25 01:15:00,Bullish BOS,4492.43
2026-03-25 01:30:00,Bullish BOS,4512.81
2026-03-24 02:30:00,Bearish BOS,4350.99
2026-06-08 06:00:00,Bearish BOS,4305.89
2026-03-24 12:45:00,Bullish BOS,4432.68
2026-03-24 22:15:00,Bullish BOS,4442.08
2026-06-05 17:30:00,Bearish BOS,4351.52
2026-03-26 21:45:00,Bearish BOS,4372.15
2026-03-25 01:15:00,Bullish BOS,4485.76
2026-03-31 04:30:00,Bullish BOS,4602.46
2026-03-25 13:15:00,Bullish BOS,4567.86
2026-03-25 21:00:00,Bearish BOS,4527.8
2026-03-31 04:30:00,Bullish BOS,4585.66
2026-03-25 21:00:00,Bearish BOS,4521.94
2026-03-31 04:15:00,Bullish BOS,4579.26
2026-03-25 21:00:00,Bearish BOS,4525.13
2026-03-26 07:30:00,Bearish BOS,4486.99
2026-03-26 07:30:00,Bearish BOS,4489.03
2026-03-30 14:30:00,Bullish BOS,4544.42
2026-03-26 18:15:00,Bearish BOS,4415.89
2026-03-26 18:15:00,Bearish BOS,4412.5
2026-03-27 16:45:00,Bullish BOS,4479.38
2026-03-26 21:45:00,Bearish BOS,4366.77
2026-06-05 17:30:00,Bearish BOS,4350.93
2026-03-27 04:00:00,Bullish BOS,4420.29
2026-05-28 06:45:00,Bearish BOS,4375.38
2026-03-27 16:45:00,Bullish BOS,4475.17
2026-03-30 14:30:00,Bullish BOS,4555.26
2026-05-27 16:00:00,Bearish BOS,4419.53
2026-03-30 08:45:00,Bullish BOS,4517.26
2026-03-30 14:30:00,Bullish BOS,4550.61
2026-03-31 04:15:00,Bullish BOS,4580.6
2026-03-30 21:45:00,Bearish BOS,4512.29
2026-05-18 03:30:00,Bearish BOS,4493.05
2026-05-18 03:30:00,Bearish BOS,4482.59
2026-03-31 18:00:00,Bullish BOS,4619.5
2026-03-31 13:30:00,Bearish BOS,4543.24
2026-04-29 16:30:00,Bearish BOS,4529.49
2026-03-31 16:45:00,Bullish BOS,4597.56
2026-03-31 19:30:00,Bullish BOS,4630.13
2026-04-01 03:00:00,Bullish BOS,4696.44
2026-04-01 09:45:00,Bullish BOS,4724.23
2026-04-02 07:15:00,Bearish BOS,4667.06
2026-04-01 14:30:00,Bullish BOS,4747.67
2026-04-01 18:00:00,Bullish BOS,4763.05
2026-04-02 02:15:00,Bullish BOS,4793.08
2026-04-08 01:45:00,Bullish BOS,4800.45
2026-04-02 08:30:00,Bearish BOS,4650.05
2026-04-29 15:45:00,Bearish BOS,4553.84
2026-04-02 16:00:00,Bearish BOS,4592.93
2026-04-28 14:30:00,Bearish BOS,4580.75
2026-04-06 12:00:00,Bullish BOS,4699.75
2026-04-06 10:45:00,Bullish BOS,4681.85
2026-04-28 14:00:00,Bearish BOS,4600.76
2026-04-06 10:45:00,Bullish BOS,4678.83
2026-04-08 01:00:00,Bullish BOS,4706.61
2026-04-06 21:30:00,Bearish BOS,4651.84
2026-04-07 04:00:00,Bearish BOS,4645.89
2026-04-07 04:00:00,Bearish BOS,4645.47
2026-04-07 11:15:00,Bullish BOS,4667.86
2026-04-28 12:30:00,Bearish BOS,4616.23
2026-04-07 22:45:00,Bullish BOS,4694.49
2026-04-07 17:00:00,Bearish BOS,4628.95
2026-04-28 12:45:00,Bearish BOS,4607.28
2026-04-07 22:15:00,Bullish BOS,4686.61
2026-04-17 16:00:00,Bullish BOS,4857.71
2026-04-14 22:45:00,Bullish BOS,4843.82
2026-04-08 17:15:00,Bearish BOS,4771.27
2026-04-08 17:15:00,Bearish BOS,4768.79
2026-04-08 21:15:00,Bearish BOS,4732.41
2026-04-09 16:30:00,Bullish BOS,4765.62
2026-04-13 01:00:00,Bearish BOS,4699.67
2026-04-13 01:00:00,Bearish BOS,4698.62
2026-04-09 13:15:00,Bullish BOS,4732.93
2026-04-09 16:30:00,Bullish BOS,4759.68
2026-04-09 18:15:00,Bullish BOS,4777.22
2026-04-14 17:15:00,Bullish BOS,4800.97
2026-04-14 17:15:00,Bullish BOS,4801.22
2026-04-10 05:15:00,Bearish BOS,4750.74
2026-04-13 01:00:00,Bearish BOS,4737.84
2026-04-10 11:45:00,Bearish BOS,4741.3
2026-04-13 01:00:00,Bearish BOS,4730.68
2026-04-10 14:15:00,Bullish BOS,4760.84
2026-04-14 17:15:00,Bullish BOS,4795.03
2026-04-14 04:00:00,Bullish BOS,4773.16
2026-04-28 14:30:00,Bearish BOS,4585.32
2026-04-13 14:30:00,Bearish BOS,4708.74
2026-04-13 19:30:00,Bullish BOS,4740.03
2026-04-13 14:30:00,Bearish BOS,4708.32
2026-04-21 20:15:00,Bearish BOS,4703.63
2026-04-14 01:00:00,Bullish BOS,4744.72
2026-04-21 20:15:00,Bearish BOS,4700.22
2026-04-14 01:30:00,Bullish BOS,4750.12
2026-04-14 03:30:00,Bullish BOS,4765.93
2026-04-14 09:45:00,Bullish BOS,4776.96
2026-04-14 09:45:00,Bullish BOS,4777.18
2026-04-20 02:30:00,Bearish BOS,4758.0
2026-04-14 17:15:00,Bullish BOS,4796.35
2026-04-20 02:30:00,Bearish BOS,4752.16
2026-04-14 20:00:00,Bullish BOS,4818.0
2026-04-14 22:45:00,Bullish BOS,4843.38
2026-04-15 04:15:00,Bullish BOS,4850.64
2026-04-15 05:45:00,Bearish BOS,4827.02
2026-04-17 16:00:00,Bullish BOS,4871.42
2026-04-15 08:30:00,Bearish BOS,4816.94
2026-04-16 03:30:00,Bullish BOS,4830.39
2026-04-15 12:15:00,Bearish BOS,4803.98
2026-04-16 20:15:00,Bearish BOS,4786.33
2026-04-16 03:30:00,Bullish BOS,4830.63
2026-04-16 17:30:00,Bearish BOS,4789.01
2026-04-17 15:45:00,Bullish BOS,4837.59
2026-04-17 15:45:00,Bullish BOS,4838.38
2026-04-16 16:45:00,Bearish BOS,4806.56
2026-04-16 16:45:00,Bearish BOS,4805.02
2026-04-17 15:30:00,Bullish BOS,4823.36
2026-04-17 15:45:00,Bullish BOS,4824.0
2026-04-17 04:15:00,Bearish BOS,4773.15
2026-04-17 04:00:00,Bearish BOS,4785.78
2026-04-17 07:45:00,Bullish BOS,4801.29
2026-04-20 02:30:00,Bearish BOS,4767.59
2026-04-17 15:15:00,Bullish BOS,4806.28
2026-04-20 02:00:00,Bearish BOS,4778.71
2026-04-17 15:00:00,Bullish BOS,4800.9
2026-04-21 19:00:00,Bearish BOS,4736.93
2026-04-21 09:15:00,Bearish BOS,4779.64
2026-04-20 14:45:00,Bullish BOS,4805.74
2026-04-21 09:15:00,Bearish BOS,4783.52
2026-04-20 14:45:00,Bullish BOS,4800.99
2026-04-21 01:00:00,Bullish BOS,4827.61
2026-04-21 16:00:00,Bearish BOS,4772.65
2026-04-21 16:00:00,Bearish BOS,4775.39
2026-04-21 17:30:00,Bearish BOS,4760.88
2026-04-24 07:15:00,Bearish BOS,4668.29
2026-04-22 04:30:00,Bullish BOS,4747.47
2026-04-22 08:15:00,Bullish BOS,4765.05
2026-04-22 13:00:00,Bearish BOS,4751.81
2026-04-22 15:45:00,Bearish BOS,4745.73
2026-04-22 17:30:00,Bearish BOS,4736.28
2026-05-07 17:45:00,Bullish BOS,4760.98
2026-04-23 03:00:00,Bearish BOS,4723.73
2026-05-07 15:30:00,Bullish BOS,4749.36
2026-04-23 13:00:00,Bearish BOS,4694.14
2026-05-07 17:15:00,Bullish BOS,4753.62
2026-04-23 13:00:00,Bearish BOS,4692.6
2026-04-23 15:00:00,Bullish BOS,4724.78
2026-04-23 20:30:00,Bearish BOS,4684.31
2026-05-07 09:30:00,Bullish BOS,4743.13
2026-04-23 20:00:00,Bearish BOS,4717.01
2026-04-23 20:15:00,Bearish BOS,4715.56
2026-04-24 07:15:00,Bearish BOS,4664.33
2026-04-28 08:00:00,Bearish BOS,4657.74
2026-04-24 14:15:00,Bullish BOS,4697.4
2026-04-24 17:00:00,Bullish BOS,4717.24
2026-05-07 09:30:00,Bullish BOS,4740.29
2026-04-27 18:45:00,Bearish BOS,4672.06
2026-05-07 09:30:00,Bullish BOS,4730.11
2026-04-27 15:30:00,Bearish BOS,4699.5
2026-05-06 13:30:00,Bullish BOS,4712.64
2026-04-28 08:00:00,Bearish BOS,4667.22
2026-05-06 12:45:00,Bullish BOS,4701.24
2026-04-28 08:00:00,Bearish BOS,4666.44
2026-04-28 12:30:00,Bearish BOS,4614.73
2026-04-29 15:45:00,Bearish BOS,4554.83
2026-04-29 03:00:00,Bullish BOS,4601.51
2026-04-30 11:00:00,Bullish BOS,4610.25
2026-04-29 10:15:00,Bearish BOS,4575.99
2026-04-30 11:00:00,Bullish BOS,4607.73
2026-04-29 12:45:00,Bearish BOS,4557.19
2026-04-29 15:45:00,Bearish BOS,4551.51
2026-05-04 19:00:00,Bearish BOS,4510.02
2026-04-30 09:45:00,Bullish BOS,4582.57
2026-05-01 17:00:00,Bullish BOS,4646.89
2026-04-30 19:15:00,Bearish BOS,4609.41
2026-05-01 08:45:00,Bearish BOS,4605.36
2026-05-01 01:00:00,Bullish BOS,4627.56
2026-05-01 17:00:00,Bullish BOS,4634.03
2026-05-01 07:30:00,Bearish BOS,4613.85
2026-05-01 17:00:00,Bullish BOS,4636.01
2026-05-04 13:00:00,Bearish BOS,4560.1
2026-05-06 08:45:00,Bullish BOS,4660.16
2026-05-04 03:15:00,Bearish BOS,4608.7
2026-05-04 09:30:00,Bearish BOS,4591.14
2026-05-04 18:45:00,Bearish BOS,4527.28
2026-05-05 16:45:00,Bullish BOS,4579.32
2026-05-05 17:15:00,Bullish BOS,4583.27
2026-05-18 03:30:00,Bearish BOS,4500.98
2026-05-05 09:45:00,Bullish BOS,4546.69
2026-05-05 10:00:00,Bullish BOS,4552.01
2026-05-05 11:45:00,Bullish BOS,4558.31
2026-05-05 14:30:00,Bullish BOS,4560.45
2026-05-15 16:30:00,Bearish BOS,4539.82
2026-05-06 02:00:00,Bullish BOS,4586.78
2026-05-15 12:30:00,Bearish BOS,4546.14
2026-05-07 09:30:00,Bullish BOS,4722.87
2026-05-11 07:15:00,Bearish BOS,4677.09
2026-05-07 09:30:00,Bullish BOS,4721.28
2026-05-08 01:00:00,Bearish BOS,4692.4
2026-05-07 17:15:00,Bullish BOS,4753.48
2026-05-12 02:45:00,Bullish BOS,4764.81
2026-05-08 01:30:00,Bearish BOS,4687.61
2026-05-11 07:00:00,Bearish BOS,4678.29
2026-05-08 09:15:00,Bullish BOS,4732.78
2026-05-08 16:30:00,Bullish BOS,4734.71
2026-05-11 01:00:00,Bearish BOS,4697.42
2026-05-08 16:30:00,Bullish BOS,4727.89
2026-05-11 01:00:00,Bearish BOS,4702.79
2026-05-12 01:45:00,Bullish BOS,4749.51
2026-05-11 01:00:00,Bearish BOS,4701.91
2026-05-11 07:00:00,Bearish BOS,4678.03
2026-05-11 08:30:00,Bearish BOS,4670.27
2026-05-11 16:00:00,Bullish BOS,4705.52
2026-05-11 08:30:00,Bearish BOS,4668.45
2026-05-15 03:15:00,Bearish BOS,4648.14
2026-05-15 03:00:00,Bearish BOS,4650.6
2026-05-12 01:45:00,Bullish BOS,4748.62
2026-05-12 09:00:00,Bearish BOS,4708.08
2026-05-12 07:45:00,Bearish BOS,4718.13
2026-05-12 16:45:00,Bearish BOS,4686.83
2026-05-12 16:45:00,Bearish BOS,4685.17
2026-05-12 22:45:00,Bullish BOS,4711.85
2026-05-15 03:15:00,Bearish BOS,4638.32
2026-05-13 15:15:00,Bearish BOS,4686.01
2026-05-14 06:45:00,Bearish BOS,4676.13
2026-05-14 21:30:00,Bearish BOS,4669.45
2026-05-14 10:30:00,Bullish BOS,4707.01
